game_pk,game_date,inning,inning_topbot,at_bat_index,pitch_in_pa,balls,strikes,outs,home_team_id,away_team_id,batter_id,pitcher_id,event_type,event,play_desc,is_pa_last,RUN1_SB_FL,RUN2_SB_FL,RUN3_SB_FL,RUN1_CS_FL,RUN2_CS_FL,RUN3_CS_FL,RUN1_PK_FL,RUN2_PK_FL,RUN3_PK_FL,runner_id,start_base,end_base,is_out,out_number,runner_event,runner_event_type,movement_reason,is_scoring_event,rbi,earned,catcher_id
570334,2018-10-01,8,Top,54,7,3,2,2,112,158,542583,445213,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,54,8,3,2,2,112,158,542583,445213,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,8,Top,54,9,3,2,2,112,158,542583,445213,field_out,Flyout,Jesus Aguilar flies out to left fielder Ben Zobrist.,T,,,,T,,,,,,460075,1B,,T,2,Caught Stealing 2B,caught_stealing_2b,r_caught_stealing_2b,,,,575929
570334,2018-10-01,8,Bot,55,0,0,0,0,112,158,518792,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,8,Bot,55,1,0,0,0,112,158,518792,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,8,Bot,55,2,1,0,0,112,158,518792,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,8,Bot,55,3,1,1,0,112,158,518792,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,8,Bot,55,4,1,2,0,112,158,518792,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,8,Bot,55,5,1,2,0,112,158,518792,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,8,Bot,55,6,1,3,0,112,158,518792,623352,strikeout,Strikeout,Jason Heyward called out on strikes.,T,,,,,,,,,,518792,,,T,1,Strikeout,strikeout,,,,,456124
570334,2018-10-01,8,Bot,56,0,0,0,1,112,158,546991,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,8,Bot,56,1,0,1,1,112,158,546991,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,8,Bot,56,2,0,1,1,112,158,546991,623352,field_out,Lineout,Albert Almora lines out to second baseman Jonathan Schoop.,T,,,,,,,,,,546991,,,T,2,Lineout,field_out,,,,,456124
570334,2018-10-01,8,Bot,57,0,1,0,2,112,158,575929,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,8,Bot,57,1,1,1,2,112,158,575929,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,8,Bot,57,2,1,2,2,112,158,575929,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,8,Bot,57,3,1,2,2,112,158,575929,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,8,Bot,57,4,1,2,2,112,158,575929,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,8,Bot,57,5,2,2,2,112,158,575929,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,8,Bot,57,6,2,3,2,112,158,575929,623352,strikeout,Strikeout,Willson Contreras strikes out swinging.,T,,,,,,,,,,575929,,,T,3,Strikeout,strikeout,,,,,456124
570334,2018-10-01,9,Top,58,0,0,0,0,112,158,570731,448802,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,9,Top,58,1,0,0,0,112,158,570731,448802,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,9,Top,58,2,1,0,0,112,158,570731,448802,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,9,Top,58,3,1,1,0,112,158,570731,448802,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,9,Top,58,4,1,1,0,112,158,570731,448802,field_out,Groundout,"Jonathan Schoop grounds out, third baseman Kris Bryant to first baseman Anthony Rizzo.",T,,,,,,,,,,570731,,,T,1,Groundout,field_out,,,,,575929
570334,2018-10-01,9,Top,59,0,0,1,1,112,158,519058,448802,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,9,Top,59,1,0,1,1,112,158,519058,448802,single,Single,Mike Moustakas singles on a sharp ground ball to center fielder Albert Almora.,T,,,,,,,,,,519058,,1B,,,Single,single,,,,,575929
570334,2018-10-01,9,Top,60,0,1,0,1,112,158,456124,448802,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,9,Top,60,1,2,0,1,112,158,456124,448802,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,9,Top,60,2,2,1,1,112,158,456124,448802,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,9,Top,60,3,2,1,1,112,158,456124,448802,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,9,Top,60,4,2,1,1,112,158,456124,448802,field_out,Pop Out,Erik Kratz pops out to first baseman Anthony Rizzo in foul territory.,T,,,,,,,,,,456124,,,T,2,Pop Out,field_out,,,,,575929
570334,2018-10-01,9,Top,61,0,0,0,2,112,158,606115,448802,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,9,Top,61,1,1,0,2,112,158,606115,448802,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,9,Top,61,2,1,0,2,112,158,606115,448802,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,9,Top,61,3,1,1,2,112,158,606115,448802,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,9,Top,61,4,1,1,2,112,158,606115,448802,single,Single,Orlando Arcia singles on a sharp line drive to left fielder Ben Zobrist. Mike Moustakas to 2nd.,T,,,,,,,,,,606115,,1B,,,Single,single,,,,,575929
570334,2018-10-01,9,Top,62,0,1,0,2,112,158,543768,448802,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,9,Top,62,1,1,1,2,112,158,543768,448802,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,9,Top,62,2,1,1,2,112,158,543768,448802,field_out,Groundout,"Travis Shaw grounds out softly, catcher Willson Contreras to first baseman Anthony Rizzo.",T,,,,,,,,,,543768,,,T,3,Groundout,field_out,,,,,575929
570334,2018-10-01,9,Bot,63,0,0,0,0,112,158,502517,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,9,Bot,63,1,0,0,0,112,158,502517,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,9,Bot,63,2,0,1,0,112,158,502517,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,9,Bot,63,3,0,2,0,112,158,502517,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,9,Bot,63,4,0,2,0,112,158,502517,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,9,Bot,63,5,0,3,0,112,158,502517,623352,strikeout,Strikeout,Daniel Murphy strikes out swinging.,T,,,,,,,,,,502517,,,T,1,Strikeout,strikeout,,,,,456124
570334,2018-10-01,9,Bot,64,0,0,1,1,112,158,450314,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,9,Bot,64,1,1,1,1,112,158,450314,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,9,Bot,64,2,2,1,1,112,158,450314,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,9,Bot,64,3,2,1,1,112,158,450314,623352,field_out,Flyout,Ben Zobrist flies out to right fielder Keon Broxton.,T,,,,,,,,,,450314,,,T,2,Flyout,field_out,,,,,456124
570334,2018-10-01,9,Bot,65,0,1,0,2,112,158,595879,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,9,Bot,65,1,2,0,2,112,158,595879,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,9,Bot,65,2,3,0,2,112,158,595879,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,9,Bot,65,3,3,1,2,112,158,595879,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,9,Bot,65,4,3,2,2,112,158,595879,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,9,Bot,65,5,3,2,2,112,158,595879,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,9,Bot,65,6,3,2,2,112,158,595879,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,9,Bot,65,7,3,2,2,112,158,595879,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,9,Bot,65,8,3,2,2,112,158,595879,623352,single,Single,Javier Baez singles on a line drive to center fielder Lorenzo Cain.,T,,,,,,,,,,595879,,1B,,,Single,single,,,,,456124
570334,2018-10-01,9,Bot,66,0,1,0,2,112,158,519203,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,9,Bot,66,1,1,0,2,112,158,519203,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,9,Bot,66,2,1,0,2,112,158,519203,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,9,Bot,66,3,1,1,2,112,158,519203,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,9,Bot,66,4,1,2,2,112,158,519203,623352,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,9,Bot,66,5,1,2,2,112,158,519203,623352,field_out,Flyout,Anthony Rizzo flies out to right fielder Keon Broxton.,T,,,,,,,,,,595879,1B,2B,,,Defensive Indiff,defensive_indiff,r_defensive_indiff,,,,456124
