pitcher_id,pitcher_name,season,level_key,league_name,total_opps,sb,cs,attempts,games,attempt_rate,success_rate,sb_rate
678493,Jhosmer Alvarez,2021,singleA,Low-A West,3,0,1,1,1,0.3333333333333333,0.0,0.0
678495,Randy Rodríguez,2021,singleA,Low-A West,53,8,0,8,32,0.1509433962264151,1.0,0.1509433962264151
678562,Frank Lopez,2021,singleA,Low-A West,8,0,0,0,2,0.0,,0.0
678581,Karlo Seijas,2021,singleA,Low-A East,114,5,0,5,22,0.043859649122807015,1.0,0.043859649122807015
678582,Orceli Gomez,2021,singleA,Low-A East,8,1,1,2,3,0.25,0.5,0.125
678616,C.J. Eldred,2019,highA,Carolina League,6,0,1,1,4,0.16666666666666666,0.0,0.0
678616,C.J. Eldred,2021,aa,Double-A Central,10,2,0,2,4,0.2,1.0,0.2
678616,C.J. Eldred,2021,singleA,Low-A East,10,0,0,0,2,0.0,,0.0
678617,Cristofer Mezquita,2021,singleA,Low-A East,10,1,0,1,4,0.1,1.0,0.1
678650,Brailin Gonzalez,2021,singleA,Low-A Southeast,53,1,0,1,18,0.018867924528301886,1.0,0.018867924528301886
678660,Victor Vargas,2021,singleA,Low-A Southeast,46,3,0,3,13,0.06521739130434782,1.0,0.06521739130434782
678672,Carlos Guarate,2021,singleA,Low-A West,44,4,0,4,13,0.09090909090909091,1.0,0.09090909090909091
678673,Anthony Escobar,2021,singleA,Low-A Southeast,5,1,0,1,2,0.2,1.0,0.2
678692,Ronny Henriquez,2021,aa,Double-A Central,47,6,0,6,16,0.1276595744680851,1.0,0.1276595744680851
678707,Cristian Hernandez,2021,singleA,Low-A Southeast,61,4,4,8,18,0.13114754098360656,0.5,0.06557377049180328
678725,Franny Cobos,2021,aa,Double-A Central,0,0,0,0,1,,,
678736,Miguel Rondon,2021,singleA,Low-A West,66,10,2,12,24,0.18181818181818182,0.8333333333333334,0.15151515151515152
678738,Juan Sanchez,2021,singleA,Low-A West,53,7,1,8,31,0.1509433962264151,0.875,0.1320754716981132
678752,Luis De Avila,2021,singleA,Low-A East,71,7,1,8,24,0.11267605633802817,0.875,0.09859154929577464
678756,Victor Munoz,2021,singleA,Low-A East,7,1,1,2,3,0.2857142857142857,0.5,0.14285714285714285
678758,Alfred Vega,2021,singleA,Low-A Southeast,3,0,0,0,1,0.0,,0.0
678783,Robert Colina,2021,singleA,Low-A Southeast,35,3,2,5,6,0.14285714285714285,0.6,0.08571428571428572
678789,Julio Robaina,2021,singleA,Low-A East,49,7,1,8,11,0.16326530612244897,0.875,0.14285714285714285
678798,Jose Rivas,2021,singleA,Low-A Southeast,2,0,0,0,1,0.0,,0.0
678834,Chih-Ting Wang,2021,singleA,Low-A East,13,0,0,0,7,0.0,,0.0
678840,Benony Robles,2021,singleA,Low-A West,5,0,0,0,1,0.0,,0.0
678843,Luis Devers,2021,singleA,Low-A East,7,1,0,1,2,0.14285714285714285,1.0,0.14285714285714285
678850,Norkis Marcos,2021,singleA,Low-A Southeast,6,0,0,0,1,0.0,,0.0
678852,Joseph Hernandez,2021,aa,Double-A Central,5,1,0,1,1,0.2,1.0,0.2
678868,Eddy Yean,2021,singleA,Low-A Southeast,75,6,1,7,22,0.09333333333333334,0.8571428571428571,0.08
678883,Yeuris Jimenez,2021,singleA,Low-A Southeast,0,0,0,0,1,,,
678888,Miguel Vinicio,2021,singleA,Low-A East,16,0,1,1,6,0.0625,0.0,0.0
678914,Carlos De Los Santos,2021,singleA,Low-A West,60,7,1,8,33,0.13333333333333333,0.875,0.11666666666666667
678922,Jeisson Cabrera,2021,singleA,Low-A West,3,0,0,0,2,0.0,,0.0
678975,Nathanael Heredia,2021,singleA,Low-A Southeast,46,3,3,6,16,0.13043478260869565,0.5,0.06521739130434782
678980,José Geraldo,2021,singleA,Low-A West,31,4,0,4,14,0.12903225806451613,1.0,0.12903225806451613
678981,Williander Moreno,2021,singleA,Low-A Southeast,51,4,1,5,25,0.09803921568627451,0.8,0.0784313725490196
679005,Yon Castro,2021,singleA,Low-A Southeast,4,2,1,3,1,0.75,0.6666666666666666,0.5
679013,Sammy Tavarez,2021,singleA,Low-A Southeast,42,5,0,5,24,0.11904761904761904,1.0,0.11904761904761904
679014,Oliver Mateo,2021,singleA,Low-A Southeast,53,1,0,1,33,0.018867924528301886,1.0,0.018867924528301886
679025,Jordi Martinez,2021,singleA,Low-A Southeast,24,4,1,5,10,0.20833333333333334,0.8,0.16666666666666666
679026,Erick Pinales,2021,singleA,Low-A Southeast,25,1,0,1,12,0.04,1.0,0.04
679033,Juan Zapata,2021,singleA,Low-A East,98,6,2,8,16,0.08163265306122448,0.75,0.061224489795918366
679062,Jonathan Sprinkle,2021,aa,Double-A Central,12,1,0,1,6,0.08333333333333333,1.0,0.08333333333333333
679062,Jonathan Sprinkle,2021,singleA,Low-A East,18,1,0,1,9,0.05555555555555555,1.0,0.05555555555555555
679156,Walter Pennington,2021,singleA,Low-A East,50,7,0,7,23,0.14,1.0,0.14
679200,Cruz Noriega,2021,singleA,Low-A East,57,3,3,6,17,0.10526315789473684,0.5,0.05263157894736842
679215,Estalin Ortiz,2021,singleA,Low-A Southeast,7,0,0,0,2,0.0,,0.0
679338,Bryan Warzek,2019,highA,California League,73,10,1,11,26,0.1506849315068493,0.9090909090909091,0.136986301369863
679338,Bryan Warzek,2021,aa,Double-A Central,70,6,3,9,31,0.12857142857142856,0.6666666666666666,0.08571428571428572
679344,Kyle Arjona,2019,highA,Florida State League,54,2,0,2,23,0.037037037037037035,1.0,0.037037037037037035
679358,Eric Orze,2021,aa,Double-A Northeast,11,0,0,0,11,0.0,,0.0
679502,Nicio Rodriguez,2021,singleA,Low-A Southeast,41,11,1,12,9,0.2926829268292683,0.9166666666666666,0.2682926829268293
679525,Alec Marsh,2021,aa,Double-A Central,23,2,0,2,6,0.08695652173913043,1.0,0.08695652173913043
679528,Sam Romero,2021,singleA,Low-A West,44,3,1,4,16,0.09090909090909091,0.75,0.06818181818181818
679555,Brandon Dufault,2021,singleA,Low-A West,14,0,0,0,9,0.0,,0.0
679556,Sam Jacobsak,2021,singleA,Low-A Southeast,9,1,1,2,2,0.2222222222222222,0.5,0.1111111111111111
679560,Braunny Munoz,2021,singleA,Low-A East,61,2,1,3,15,0.04918032786885246,0.6666666666666666,0.03278688524590164
679587,Ludwin Jimenez,2019,highA,Florida State League,5,0,0,0,1,0.0,,0.0
679587,Ludwin Jimenez,2021,singleA,Low-A Southeast,113,10,3,13,23,0.11504424778761062,0.7692307692307693,0.08849557522123894
679604,Tyler Beck,2019,highA,Florida State League,0,0,0,0,1,,,
679604,Tyler Beck,2021,aa,Double-A Central,24,0,1,1,5,0.041666666666666664,0.0,0.0
679641,Nick Lackney,2021,aa,Double-A Northeast,41,0,0,0,19,0.0,,0.0
679641,Nick Lackney,2021,singleA,Low-A Southeast,10,0,0,0,6,0.0,,0.0
679645,Sam Thoresen,2021,singleA,Low-A East,20,1,0,1,7,0.05,1.0,0.05
679647,Jackson Rose,2021,aa,Double-A South,2,0,0,0,3,0.0,,0.0
679647,Jackson Rose,2021,singleA,Low-A Southeast,5,0,0,0,3,0.0,,0.0
679667,Maikel Garrido,2021,singleA,Low-A Southeast,39,1,2,3,14,0.07692307692307693,0.3333333333333333,0.02564102564102564
679668,A.J. Franklin,2021,singleA,Low-A East,23,1,2,3,10,0.13043478260869565,0.3333333333333333,0.043478260869565216
679693,Carson Coleman,2021,singleA,Low-A Southeast,54,10,0,10,31,0.18518518518518517,1.0,0.18518518518518517
679711,Clay Aguilar,2021,singleA,Low-A Southeast,40,7,1,8,21,0.2,0.875,0.175
679721,Joey Pulido,2019,aa,Eastern League,6,0,0,0,3,0.0,,0.0
679724,Jared Pettitte,2021,singleA,Low-A Southeast,6,0,0,0,4,0.0,,0.0
679727,Lorenzo Quintana,2019,aa,Texas League,7,0,0,0,2,0.0,,0.0
679756,Martin Santana,2021,singleA,Low-A West,16,1,0,1,7,0.0625,1.0,0.0625
679775,Kyle Backhus,2021,singleA,Low-A West,15,0,1,1,5,0.06666666666666667,0.0,0.0
679777,Nick Mikolajchak,2021,aa,Double-A Northeast,29,3,1,4,30,0.13793103448275862,0.75,0.10344827586206896
679780,Gabriel Sequeira,2021,singleA,Low-A Southeast,52,2,1,3,34,0.057692307692307696,0.6666666666666666,0.038461538461538464
679793,Colten Schmidt,2019,highA,California League,49,3,0,3,6,0.061224489795918366,1.0,0.061224489795918366
679796,Kole McKinnon,2021,singleA,Low-A Southeast,1,0,0,0,1,0.0,,0.0
679800,Luis Tena,2021,singleA,Low-A Southeast,49,1,0,1,22,0.02040816326530612,1.0,0.02040816326530612
679820,Zach Neff,2019,highA,Florida State League,46,4,1,5,19,0.10869565217391304,0.8,0.08695652173913043
679820,Zach Neff,2021,aa,Double-A Central,53,1,0,1,31,0.018867924528301886,1.0,0.018867924528301886
679823,Jared Liebelt,2021,singleA,Low-A West,10,0,0,0,5,0.0,,0.0
679857,Carlos Tavera,2021,singleA,Low-A East,9,2,2,4,6,0.4444444444444444,0.5,0.2222222222222222
679863,Andrew Gross,2021,singleA,Low-A East,43,1,0,1,33,0.023255813953488372,1.0,0.023255813953488372
679882,John Beller,2021,singleA,Low-A Southeast,99,4,3,7,21,0.0707070707070707,0.5714285714285714,0.04040404040404041
679883,Luinder Avila,2021,singleA,Low-A East,33,3,1,4,6,0.12121212121212122,0.75,0.09090909090909091
679885,Justin Martinez,2021,singleA,Low-A West,42,3,1,4,7,0.09523809523809523,0.75,0.07142857142857142
679892,Emilio Marquez,2021,singleA,Low-A East,40,1,2,3,20,0.075,0.3333333333333333,0.025
679922,Carlos Duran,2021,singleA,Low-A West,86,22,0,22,20,0.2558139534883721,1.0,0.2558139534883721
679923,Carlos Campos,2021,singleA,Low-A Southeast,25,4,0,4,13,0.16,1.0,0.16
679946,Daniel Federman,2021,singleA,Low-A East,11,1,0,1,9,0.09090909090909091,1.0,0.09090909090909091
679973,Jesus Valles,2021,singleA,Low-A East,69,7,0,7,18,0.10144927536231885,1.0,0.10144927536231885
680048,Aldo Ramirez,2021,singleA,Low-A East,25,3,0,3,8,0.12,1.0,0.12
680089,Konnor Ash,2021,singleA,Low-A Southeast,10,0,0,0,6,0.0,,0.0
680110,Connor Sechler,2021,singleA,Low-A East,36,3,1,4,15,0.1111111111111111,0.75,0.08333333333333333
680232,Jackson Wolf,2021,singleA,Low-A West,14,2,1,3,5,0.21428571428571427,0.6666666666666666,0.14285714285714285
680397,Sam Benschoter,2021,singleA,Low-A Southeast,7,0,0,0,2,0.0,,0.0
680420,Grant Judkins,2021,singleA,Low-A West,50,5,2,7,14,0.14,0.7142857142857143,0.1
680430,Nick Allgeyer,2019,highA,Florida State League,102,6,1,7,23,0.06862745098039216,0.8571428571428571,0.058823529411764705
680436,Trenton Wallace,2021,singleA,Low-A Southeast,10,3,0,3,5,0.3,1.0,0.3
680543,Jake Lee,2019,highA,California League,18,5,0,5,6,0.2777777777777778,1.0,0.2777777777777778
680543,Jake Lee,2021,aa,Double-A South,26,2,1,3,5,0.11538461538461539,0.6666666666666666,0.07692307692307693
680570,Grayson Rodriguez,2021,aa,Double-A Northeast,45,3,0,3,18,0.06666666666666667,1.0,0.06666666666666667
680573,Simeon Woods Richardson,2019,highA,Florida State League,16,2,1,3,6,0.1875,0.6666666666666666,0.125
680573,Simeon Woods Richardson,2021,aa,Double-A Central,16,1,0,1,4,0.0625,1.0,0.0625
680573,Simeon Woods Richardson,2021,aa,Double-A Northeast,55,6,2,8,11,0.14545454545454545,0.75,0.10909090909090909
680580,Wilkelma Castillo,2021,singleA,Low-A West,39,0,0,0,28,0.0,,0.0
680583,Josias De Los Santos,2021,singleA,Low-A West,136,17,4,21,20,0.15441176470588236,0.8095238095238095,0.125
680604,Blas Castaño,2021,singleA,Low-A Southeast,40,4,0,4,8,0.1,1.0,0.1
680606,Cristian Charle,2021,singleA,Low-A Southeast,14,0,0,0,5,0.0,,0.0
680611,Xavier Concepcion,2021,singleA,Low-A Southeast,9,0,0,0,3,0.0,,0.0
680618,Heribert Garcia,2021,singleA,Low-A East,35,1,1,2,7,0.05714285714285714,0.5,0.02857142857142857
680622,Carlos Gomez,2019,highA,Florida State League,6,1,0,1,1,0.16666666666666666,1.0,0.16666666666666666
680622,Carlos Gomez,2021,singleA,Low-A Southeast,28,1,1,2,8,0.07142857142857142,0.5,0.03571428571428571
680632,Rafael Marcano,2021,singleA,Low-A Southeast,65,13,2,15,17,0.23076923076923078,0.8666666666666667,0.2
680636,Ramon Mendoza,2021,singleA,Low-A Southeast,1,0,0,0,1,0.0,,0.0
680647,Luis Ortiz,2021,singleA,Low-A Southeast,113,11,1,12,33,0.10619469026548672,0.9166666666666666,0.09734513274336283
680652,Rainiery Rodriguez,2021,singleA,Low-A East,62,3,0,3,10,0.04838709677419355,1.0,0.04838709677419355
680653,Denny Roman,2021,singleA,Low-A Southeast,31,1,0,1,11,0.03225806451612903,1.0,0.03225806451612903
680663,Jose Santamaria,2021,singleA,Low-A West,44,3,0,3,20,0.06818181818181818,1.0,0.06818181818181818
680686,Josiah Gray,2019,aa,Texas League,37,7,2,9,9,0.24324324324324326,0.7777777777777778,0.1891891891891892
680686,Josiah Gray,2019,highA,California League,48,7,3,10,12,0.20833333333333334,0.7,0.14583333333333334
680692,Jonathan Stiever,2019,highA,Carolina League,45,5,2,7,12,0.15555555555555556,0.7142857142857143,0.1111111111111111
680694,Kyle Bradish,2019,highA,California League,111,12,3,15,24,0.13513513513513514,0.8,0.10810810810810811
680694,Kyle Bradish,2021,aa,Double-A Northeast,4,0,0,0,3,0.0,,0.0
680701,John Rooney,2019,highA,California League,54,6,7,13,9,0.24074074074074073,0.46153846153846156,0.1111111111111111
680701,John Rooney,2021,aa,Double-A Central,35,6,1,7,8,0.2,0.8571428571428571,0.17142857142857143
680702,Joey Gerber,2019,aa,Texas League,24,2,0,2,19,0.08333333333333333,1.0,0.08333333333333333
680702,Joey Gerber,2019,highA,California League,21,0,0,0,25,0.0,,0.0
680704,Nick Sandlin,2019,aa,Eastern League,15,0,0,0,15,0.0,,0.0
680723,Drew Rom,2021,aa,Double-A Northeast,38,2,0,2,9,0.05263157894736842,1.0,0.05263157894736842
680730,Mitchell Parker,2021,singleA,Low-A East,46,7,1,8,12,0.17391304347826086,0.875,0.15217391304347827
680732,Sean Burke,2021,singleA,Low-A East,18,7,0,7,5,0.3888888888888889,1.0,0.3888888888888889
680735,Austin Cox,2019,highA,Carolina League,42,0,5,5,11,0.11904761904761904,0.0,0.0
680735,Austin Cox,2021,aa,Double-A Central,51,2,2,4,15,0.0784313725490196,0.5,0.0392156862745098
680739,Josh Winder,2021,aa,Double-A Central,32,7,1,8,10,0.25,0.875,0.21875
680742,Jonathan Bowlan,2019,highA,Carolina League,53,4,5,9,13,0.16981132075471697,0.4444444444444444,0.07547169811320754
680742,Jonathan Bowlan,2021,aa,Double-A Central,11,0,0,0,4,0.0,,0.0
680743,Ryan Cusick,2021,singleA,Low-A East,16,4,1,5,6,0.3125,0.8,0.25
680755,Braydon Fisher,2021,singleA,Low-A West,97,10,1,11,23,0.1134020618556701,0.9090909090909091,0.10309278350515463
680758,Michael Byrne,2019,highA,Florida State League,78,8,1,9,37,0.11538461538461539,0.8888888888888888,0.10256410256410256
680758,Michael Byrne,2021,aa,Double-A South,51,0,1,1,33,0.0196078431372549,0.0,0.0
680762,Carlos Sano,2019,aa,Eastern League,0,0,0,0,1,,,
680762,Carlos Sano,2019,highA,California League,19,1,0,1,11,0.05263157894736842,1.0,0.05263157894736842
680765,Joey Murray,2019,aa,Eastern League,33,1,1,2,9,0.06060606060606061,0.5,0.030303030303030304
680765,Joey Murray,2019,highA,Florida State League,33,3,0,3,12,0.09090909090909091,1.0,0.09090909090909091
680767,Victor Vodnik,2021,aa,Double-A South,32,2,1,3,11,0.09375,0.6666666666666666,0.0625
680768,Daniel Bies,2019,highA,Florida State League,27,1,1,2,6,0.07407407407407407,0.5,0.037037037037037035
680789,Caleb Sampen,2021,aa,Double-A South,25,1,0,1,5,0.04,1.0,0.04
680802,Ryan Weiss,2019,highA,California League,37,1,1,2,6,0.05405405405405406,0.5,0.02702702702702703
680802,Ryan Weiss,2021,aa,Double-A Central,31,2,1,3,13,0.0967741935483871,0.6666666666666666,0.06451612903225806
680844,Michel Gelabert,2021,singleA,Low-A West,6,0,0,0,3,0.0,,0.0
680880,Grant Holman,2021,singleA,Low-A West,13,1,0,1,6,0.07692307692307693,1.0,0.07692307692307693
680884,Aldrich De Jongh,2021,singleA,Low-A West,0,0,0,0,1,,,
680887,Eduar Segovia,2021,singleA,Low-A Southeast,53,5,1,6,17,0.11320754716981132,0.8333333333333334,0.09433962264150944
680891,Jack Neely,2021,singleA,Low-A Southeast,0,0,0,0,2,,,
680892,Shane Kelso,2021,singleA,Low-A West,9,0,0,0,4,0.0,,0.0
680897,Nick Nastrini,2021,singleA,Low-A West,13,2,1,3,6,0.23076923076923078,0.6666666666666666,0.15384615384615385
680933,Joander Suarez,2021,singleA,Low-A Southeast,34,4,0,4,6,0.11764705882352941,1.0,0.11764705882352941
680940,Robert Broom,2019,aa,Eastern League,22,3,0,3,25,0.13636363636363635,1.0,0.13636363636363635
680940,Robert Broom,2019,highA,Carolina League,22,3,0,3,17,0.13636363636363635,1.0,0.13636363636363635
680961,Chris Gau,2021,aa,Double-A South,9,2,0,2,7,0.2222222222222222,1.0,0.2222222222222222
680970,Andrew Pérez,2019,highA,Carolina League,38,3,0,3,22,0.07894736842105263,1.0,0.07894736842105263
680970,Andrew Pérez,2021,aa,Double-A South,30,3,3,6,31,0.2,0.5,0.1
680983,Kelvin Cáceres,2021,singleA,Low-A West,43,6,1,7,9,0.16279069767441862,0.8571428571428571,0.13953488372093023
680991,Jhoan Cruz,2021,singleA,Low-A East,91,8,3,11,20,0.12087912087912088,0.7272727272727273,0.08791208791208792
681007,Jack Cushing,2021,aa,Double-A Central,29,1,2,3,5,0.10344827586206896,0.3333333333333333,0.034482758620689655
681007,Jack Cushing,2021,singleA,Low-A West,33,4,2,6,8,0.18181818181818182,0.6666666666666666,0.12121212121212122
681012,Trevor Holloway,2021,singleA,Low-A Southeast,32,10,1,11,17,0.34375,0.9090909090909091,0.3125
681022,Austin Lambright,2019,highA,Carolina League,28,1,0,1,16,0.03571428571428571,1.0,0.03571428571428571
681025,Denny Bentley,2021,singleA,Low-A Southeast,53,8,2,10,29,0.18867924528301888,0.8,0.1509433962264151
681051,Dionys Rodriguez,2021,singleA,Low-A Southeast,52,8,2,10,22,0.19230769230769232,0.8,0.15384615384615385
681084,Tanner Andrews,2019,highA,Florida State League,1,0,0,0,1,0.0,,0.0
681084,Tanner Andrews,2021,aa,Double-A South,4,0,0,0,4,0.0,,0.0
681097,Andrew Moore,2021,singleA,Low-A West,32,4,1,5,13,0.15625,0.8,0.125
681116,Chase Chaney,2021,singleA,Low-A West,25,0,0,0,10,0.0,,0.0
681141,Brendan Bell,2021,singleA,Low-A Southeast,42,0,0,0,18,0.0,,0.0
681145,Cayne Ueckert,2021,aa,Double-A South,18,4,0,4,24,0.2222222222222222,1.0,0.2222222222222222
681147,Jake Cantleberry,2021,singleA,Low-A West,9,3,0,3,7,0.3333333333333333,1.0,0.3333333333333333
681151,Jayden Murray,2021,aa,Double-A South,16,2,0,2,8,0.125,1.0,0.125
681154,Keylan Killgore,2019,highA,Florida State League,51,4,2,6,36,0.11764705882352941,0.6666666666666666,0.0784313725490196
681168,Luis Curvelo,2021,singleA,Low-A West,54,8,2,10,37,0.18518518518518517,0.8,0.14814814814814814
681183,Wyatt Sparks,2021,singleA,Low-A East,40,5,1,6,10,0.15,0.8333333333333334,0.125
681185,Yoelvin Silven,2021,aa,Double-A South,11,1,0,1,4,0.09090909090909091,1.0,0.09090909090909091
681185,Yoelvin Silven,2021,singleA,Low-A East,34,2,0,2,13,0.058823529411764705,1.0,0.058823529411764705
681190,Randy Vásquez,2021,aa,Double-A Northeast,26,4,1,5,4,0.19230769230769232,0.8,0.15384615384615385
681190,Randy Vásquez,2021,singleA,Low-A Southeast,48,5,1,6,13,0.125,0.8333333333333334,0.10416666666666667
681217,Chase Silseth,2021,aa,Double-A South,6,0,0,0,2,0.0,,0.0
681258,Hunter Perdue,2021,singleA,Low-A Southeast,18,0,0,0,6,0.0,,0.0
681259,Aaron Pinto,2019,highA,Carolina League,32,1,0,1,25,0.03125,1.0,0.03125
681259,Aaron Pinto,2021,aa,Double-A Northeast,32,0,0,0,25,0.0,,0.0
681293,Spencer Arrighetti,2021,singleA,Low-A East,5,4,0,4,4,0.8,1.0,0.8
681298,Alberto Gonzalez,2021,singleA,Low-A Southeast,24,0,2,2,13,0.08333333333333333,0.0,0.0
681322,Regi Grace,2021,singleA,Low-A Southeast,27,4,1,5,8,0.18518518518518517,0.8,0.14814814814814814
681385,Christian Tripp,2021,singleA,Low-A East,47,21,1,22,10,0.46808510638297873,0.9545454545454546,0.44680851063829785
681387,Caden Monke,2021,singleA,Low-A East,4,0,0,0,2,0.0,,0.0
681391,Holden Laws,2021,aa,Double-A Central,8,4,0,4,3,0.5,1.0,0.5
681401,Josh Green,2019,aa,Southern League,56,7,0,7,7,0.125,1.0,0.125
681401,Josh Green,2019,highA,California League,77,3,4,7,14,0.09090909090909091,0.42857142857142855,0.03896103896103896
681402,Gus Varland,2019,highA,California League,15,4,1,5,5,0.3333333333333333,0.8,0.26666666666666666
681402,Gus Varland,2021,aa,Double-A Central,38,5,1,6,16,0.15789473684210525,0.8333333333333334,0.13157894736842105
681407,Blake Whitney,2021,singleA,Low-A East,3,1,0,1,7,0.3333333333333333,1.0,0.3333333333333333
681443,Kolby Kubichek,2021,singleA,Low-A Southeast,38,5,1,6,6,0.15789473684210525,0.8333333333333334,0.13157894736842105
681450,Angel Cuenca,2021,singleA,Low-A Southeast,18,1,1,2,4,0.1111111111111111,0.5,0.05555555555555555
681463,Daniel Lloyd,2021,singleA,Low-A East,11,1,0,1,9,0.09090909090909091,1.0,0.09090909090909091
681464,Frank German,2019,highA,Florida State League,72,5,3,8,16,0.1111111111111111,0.625,0.06944444444444445
681464,Frank German,2021,aa,Double-A Northeast,99,9,1,10,24,0.10101010101010101,0.9,0.09090909090909091
681475,Luke Albright,2021,singleA,Low-A West,21,5,2,7,6,0.3333333333333333,0.7142857142857143,0.23809523809523808
681484,Chase Cohen,2021,aa,Double-A Central,28,5,0,5,10,0.17857142857142858,1.0,0.17857142857142858
681485,Derek Craft,2021,singleA,Low-A Southeast,2,0,0,0,6,0.0,,0.0
681493,Eddy Demurias,2021,aa,Double-A South,36,0,0,0,30,0.0,,0.0
681501,Chavez Fernander,2021,aa,Double-A Northeast,30,0,0,0,22,0.0,,0.0
681508,Mickey Gasper,2019,highA,Florida State League,3,0,0,0,2,0.0,,0.0
681517,Kyle Leahy,2019,aa,Texas League,1,0,0,0,1,0.0,,0.0
681517,Kyle Leahy,2019,highA,Florida State League,37,0,0,0,6,0.0,,0.0
681517,Kyle Leahy,2021,aa,Double-A Central,133,2,3,5,25,0.03759398496240601,0.4,0.015037593984962405
681520,Antoine Kelly,2021,singleA,Low-A East,29,15,3,18,7,0.6206896551724138,0.8333333333333334,0.5172413793103449
681533,Jake Miednik,2021,aa,Double-A Northeast,37,4,0,4,32,0.10810810810810811,1.0,0.10810810810810811
681539,Reid Morgan,2019,highA,California League,1,0,0,0,2,0.0,,0.0
681539,Reid Morgan,2021,aa,Double-A Central,30,5,1,6,18,0.2,0.8333333333333334,0.16666666666666666
681544,Wyatt Olds,2021,singleA,Low-A East,13,2,1,3,5,0.23076923076923078,0.6666666666666666,0.15384615384615385
681555,Andrew Politi,2019,highA,Carolina League,71,5,3,8,33,0.11267605633802817,0.625,0.07042253521126761
681555,Andrew Politi,2021,aa,Double-A Northeast,78,10,3,13,21,0.16666666666666666,0.7692307692307693,0.1282051282051282
681564,Alex Royalty,2021,aa,Double-A Northeast,44,2,0,2,9,0.045454545454545456,1.0,0.045454545454545456
681579,Nick Thwaits,2021,singleA,Low-A West,98,10,2,12,22,0.12244897959183673,0.8333333333333334,0.10204081632653061
681585,Matt Willrodt,2019,aa,Texas League,6,1,0,1,2,0.16666666666666666,1.0,0.16666666666666666
681585,Matt Willrodt,2019,highA,California League,38,6,2,8,19,0.21052631578947367,0.75,0.15789473684210525
681585,Matt Willrodt,2021,singleA,Low-A West,77,8,0,8,35,0.1038961038961039,1.0,0.1038961038961039
681588,Luis Nova,2019,highA,Florida State League,11,0,0,0,2,0.0,,0.0
681592,Edgar Escobar,2019,highA,Florida State League,20,3,0,3,16,0.15,1.0,0.15
681592,Edgar Escobar,2021,aa,Double-A Central,41,4,1,5,25,0.12195121951219512,0.8,0.0975609756097561
681597,Michael Martinez,2021,singleA,Low-A West,27,1,0,1,12,0.037037037037037035,1.0,0.037037037037037035
681603,Carlos Garcia,2019,highA,Florida State League,3,0,0,0,1,0.0,,0.0
681619,Robinson Hernandez,2021,singleA,Low-A West,49,0,2,2,40,0.04081632653061224,0.0,0.0
681643,Freddy Pacheco,2021,aa,Double-A Central,15,0,0,0,15,0.0,,0.0
681644,Inohan Paniagua,2021,singleA,Low-A Southeast,53,10,2,12,16,0.22641509433962265,0.8333333333333334,0.18867924528301888
681659,Jorge Rodriguez,2021,singleA,Low-A East,77,2,1,3,18,0.03896103896103896,0.6666666666666666,0.025974025974025976
681671,Zack Leban,2021,aa,Double-A South,40,6,1,7,28,0.175,0.8571428571428571,0.15
681676,Ryan Fernandez,2021,singleA,Low-A East,37,3,0,3,17,0.08108108108108109,1.0,0.08108108108108109
681704,Juan Geraldo,2021,singleA,Low-A East,66,17,1,18,27,0.2727272727272727,0.9444444444444444,0.25757575757575757
681709,Rigoberto Borbolla,2021,singleA,Low-A West,27,2,0,2,6,0.07407407407407407,1.0,0.07407407407407407
681735,Juan Loyo,2021,aa,Double-A Northeast,2,0,0,0,1,0.0,,0.0
681738,Jeffrey Colon,2021,singleA,Low-A Southeast,23,1,1,2,14,0.08695652173913043,0.5,0.043478260869565216
681744,Junior Santos,2021,singleA,Low-A Southeast,119,6,4,10,21,0.08403361344537816,0.6,0.05042016806722689
681751,Lazaro Estrada,2021,singleA,Low-A Southeast,19,2,0,2,5,0.10526315789473684,1.0,0.10526315789473684
681753,Adrian Hernandez,2021,aa,Double-A Northeast,9,0,1,1,10,0.1111111111111111,0.0,0.0
681753,Adrian Hernandez,2021,singleA,Low-A Southeast,21,8,0,8,9,0.38095238095238093,1.0,0.38095238095238093
681792,Adam Scott,2019,aa,Eastern League,61,6,2,8,14,0.13114754098360656,0.75,0.09836065573770492
681792,Adam Scott,2019,highA,Carolina League,57,6,0,6,12,0.10526315789473684,1.0,0.10526315789473684
681792,Adam Scott,2021,aa,Double-A Northeast,37,3,1,4,11,0.10810810810810811,0.75,0.08108108108108109
681795,Ryan Conroy,2019,highA,Carolina League,6,0,0,0,2,0.0,,0.0
681795,Ryan Conroy,2021,aa,Double-A Northeast,30,1,0,1,12,0.03333333333333333,1.0,0.03333333333333333
681795,Ryan Conroy,2021,singleA,Low-A East,14,1,0,1,5,0.07142857142857142,1.0,0.07142857142857142
681796,Francisco Justo,2021,singleA,Low-A Southeast,36,3,0,3,15,0.08333333333333333,1.0,0.08333333333333333
681797,Christian Cosby,2021,singleA,Low-A East,8,2,1,3,5,0.375,0.6666666666666666,0.25
681799,Ethan Roberts,2019,highA,Carolina League,17,2,1,3,15,0.17647058823529413,0.6666666666666666,0.11764705882352941
681799,Ethan Roberts,2021,aa,Double-A South,15,1,1,2,24,0.13333333333333333,0.5,0.06666666666666667
681806,Andrew Wantz,2019,aa,Southern League,44,6,0,6,12,0.13636363636363635,1.0,0.13636363636363635
