pitcher_id,season,opportunities_2b,sb_2b,cs_2b,attempts_2b,attempt_rate,sb_pct,tempo22_w,pitches22,baseline_group,in_baseline_2022,appears_post_only,balanced_panel_18_24
622065,2019,232,2,0,2,0.008620689655172414,1.0,14.315,101.0,T1,1,0,0
622072,2019,98,1,1,2,0.02040816326530612,0.5,15.097,369.0,T1,1,0,1
622075,2019,154,2,1,3,0.01948051948051948,0.6666666666666666,17.439,74.0,T2,1,0,1
622092,2019,69,1,0,1,0.014492753623188406,1.0,,,,0,0,0
622103,2019,89,1,0,1,0.011235955056179775,1.0,,,,0,0,0
622250,2019,48,0,0,0,0.0,,22.68,76.0,T3,1,0,0
622251,2019,50,0,1,1,0.02,0.0,23.927,147.0,T3,1,0,0
622253,2019,60,0,0,0,0.0,,17.318,193.0,T2,1,0,0
622259,2019,161,3,1,4,0.024844720496894408,0.75,,,,0,0,0
622446,2019,107,2,0,2,0.018691588785046728,1.0,,,,0,0,0
622491,2019,626,6,1,7,0.011182108626198083,0.8571428571428571,15.325,385.0,T1,1,0,1
622492,2019,7,0,0,0,0.0,,,,,0,0,0
622505,2019,112,1,1,2,0.017857142857142856,0.5,,,,0,0,0
622554,2019,96,1,1,2,0.020833333333333332,0.5,19.717,135.0,T3,1,0,0
622608,2019,473,3,0,3,0.006342494714587738,1.0,15.435,318.0,T1,1,0,1
622663,2019,60,1,0,1,0.016666666666666666,1.0,16.258,212.0,T1,1,0,0
622694,2019,246,1,0,1,0.0040650406504065045,1.0,17.086,158.0,T1,1,0,0
622766,2019,37,0,0,0,0.0,,,,,0,0,0
622772,2019,110,2,0,2,0.01818181818181818,1.0,,,,0,0,0
622774,2019,10,2,0,2,0.2,1.0,,,,0,0,0
622783,2019,3,0,0,0,0.0,,,,,0,0,0
622786,2019,113,2,2,4,0.035398230088495575,0.5,17.494,74.0,T2,1,0,0
622795,2019,15,0,0,0,0.0,,,,,0,0,0
622797,2019,109,1,0,1,0.009174311926605505,1.0,,,,0,0,0
622864,2019,49,0,0,0,0.0,,,,,0,0,0
623149,2019,55,0,0,0,0.0,,21.539,137.0,T3,1,0,1
623167,2019,79,1,0,1,0.012658227848101266,1.0,17.467,316.0,T2,1,0,0
623184,2019,214,3,1,4,0.018691588785046728,0.75,,,,0,0,0
623352,2019,170,1,0,1,0.0058823529411764705,1.0,22.113,180.0,T3,1,0,1
623354,2019,21,0,0,0,0.0,,,,,0,0,0
623364,2019,93,1,0,1,0.010752688172043012,1.0,,,,0,0,0
623381,2019,317,1,0,1,0.0031545741324921135,1.0,,,,0,0,0
623402,2019,27,1,0,1,0.037037037037037035,1.0,,,,0,0,0
623430,2019,67,0,0,0,0.0,,,,,0,0,0
623433,2019,152,0,0,0,0.0,,,,,0,0,0
623439,2019,14,0,0,0,0.0,,,,,0,0,0
623454,2019,29,0,0,0,0.0,,,,,0,0,0
623465,2019,177,0,0,0,0.0,,20.653,148.0,T3,1,0,1
623470,2019,118,1,0,1,0.00847457627118644,1.0,,,,0,0,0
623474,2019,20,0,0,0,0.0,,18.136,179.0,T2,1,0,0
623913,2019,130,1,1,2,0.015384615384615385,0.5,,,,0,0,0
624133,2019,183,0,2,2,0.01092896174863388,0.0,16.398,426.0,T1,1,0,1
624586,2019,27,0,1,1,0.037037037037037035,0.0,,,,0,0,0
625643,2019,694,9,4,13,0.018731988472622477,0.6923076923076923,22.812,177.0,T3,1,0,1
626929,2019,124,1,0,1,0.008064516129032258,1.0,,,,0,0,0
628317,2019,507,5,1,6,0.011834319526627219,0.8333333333333334,,,,0,0,0
628333,2019,66,0,2,2,0.030303030303030304,0.0,,,,0,0,0
628452,2019,184,0,1,1,0.005434782608695652,0.0,16.663,156.0,T1,1,0,1
628711,2019,291,4,1,5,0.01718213058419244,0.8,19.9,306.0,T3,1,0,0
630023,2019,358,2,4,6,0.01675977653631285,0.3333333333333333,,,,0,0,0
630263,2019,6,0,0,0,0.0,,,,,0,0,0
639373,2019,59,0,0,0,0.0,,,,,0,0,0
640451,2019,14,0,0,0,0.0,,21.353,127.0,T3,1,0,0
640455,2019,76,0,1,1,0.013157894736842105,0.0,15.532,355.0,T1,1,0,1
640462,2019,42,2,0,2,0.047619047619047616,1.0,18.683,190.0,T2,1,0,0
640464,2019,97,1,1,2,0.020618556701030927,0.5,,,,0,0,0
640470,2019,41,0,0,0,0.0,,,,,0,0,0
641149,2019,143,4,1,5,0.03496503496503497,0.8,,,,0,0,0
641154,2019,351,1,2,3,0.008547008547008548,0.3333333333333333,18.794,363.0,T2,1,0,1
641302,2019,217,0,0,0,0.0,,18.269,254.0,T2,1,0,0
641312,2019,321,1,3,4,0.012461059190031152,0.25,,,,0,0,0
641341,2019,88,3,0,3,0.03409090909090909,1.0,,,,0,0,0
641438,2019,54,0,0,0,0.0,,,,,0,0,0
641482,2019,287,0,0,0,0.0,,14.99,289.0,T1,1,0,1
641525,2019,8,0,0,0,0.0,,,,,0,0,0
641541,2019,170,1,1,2,0.011764705882352941,0.5,,,,0,0,0
641571,2019,127,1,0,1,0.007874015748031496,1.0,,,,0,0,0
641627,2019,247,3,2,5,0.020242914979757085,0.6,16.62,152.0,T1,1,0,0
641712,2019,545,3,1,4,0.007339449541284404,0.75,16.414,417.0,T1,1,0,1
641729,2019,224,1,1,2,0.008928571428571428,0.5,17.494,125.0,T2,1,0,1
641743,2019,44,0,0,0,0.0,,,,,0,0,0
641745,2019,620,1,2,3,0.004838709677419355,0.3333333333333333,15.359,335.0,T1,1,0,1
641755,2019,163,1,0,1,0.006134969325153374,1.0,22.551,50.0,T3,1,0,1
641778,2019,493,1,1,2,0.004056795131845842,0.5,15.388,424.0,T1,1,0,0
641793,2019,143,2,0,2,0.013986013986013986,1.0,17.408,137.0,T2,1,0,1
641816,2019,453,0,2,2,0.004415011037527594,0.0,17.03,338.0,T1,1,0,1
641835,2019,180,0,0,0,0.0,,17.525,123.0,T2,1,0,0
641838,2019,161,1,0,1,0.006211180124223602,1.0,,,,0,0,0
641851,2019,56,0,0,0,0.0,,,,,0,0,0
641853,2019,86,2,1,3,0.03488372093023256,0.6666666666666666,,,,0,0,0
641871,2019,45,0,0,0,0.0,,,,,0,0,0
641941,2019,122,1,0,1,0.00819672131147541,1.0,23.83,199.0,T3,1,0,1
642003,2019,27,0,0,0,0.0,,,,,0,0,0
642008,2019,39,0,0,0,0.0,,,,,0,0,0
642028,2019,56,0,0,0,0.0,,14.76,66.0,T1,1,0,0
642067,2019,74,2,0,2,0.02702702702702703,1.0,,,,0,0,0
642073,2019,73,1,1,2,0.0273972602739726,0.5,,,,0,0,0
642083,2019,19,0,0,0,0.0,,,,,0,0,0
642098,2019,509,1,3,4,0.007858546168958742,0.25,,,,0,0,0
642100,2019,27,0,0,0,0.0,,18.775,67.0,T2,1,0,0
642121,2019,9,0,0,0,0.0,,17.248,93.0,T2,1,0,0
642152,2019,200,8,3,11,0.055,0.7272727272727273,19.227,218.0,T2,1,0,0
642207,2019,46,0,0,0,0.0,,24.717,172.0,T3,1,0,0
642226,2019,25,0,0,0,0.0,,,,,0,0,0
642231,2019,158,3,0,3,0.0189873417721519,1.0,23.992,88.0,T3,1,0,0
642232,2019,348,2,2,4,0.011494252873563218,0.5,18.361,226.0,T2,1,0,1
642233,2019,27,0,0,0,0.0,,,,,0,0,0
642397,2019,230,1,1,2,0.008695652173913044,0.5,19.118,218.0,T2,1,0,0
642528,2019,143,3,0,3,0.02097902097902098,1.0,25.761,152.0,T3,1,0,1
642545,2019,276,0,0,0,0.0,,16.047,183.0,T1,1,0,0
642546,2019,96,0,0,0,0.0,,20.115,97.0,T3,1,0,0
642547,2019,396,4,1,5,0.012626262626262626,0.8,17.632,197.0,T2,1,0,1
642558,2019,359,4,2,6,0.016713091922005572,0.6666666666666666,,,,0,0,0
642578,2019,88,1,0,1,0.011363636363636364,1.0,,,,0,0,0
642607,2019,239,2,1,3,0.012552301255230125,0.6666666666666666,,,,0,0,0
642701,2019,36,0,0,0,0.0,,22.92,238.0,T3,1,0,1
642770,2019,14,0,0,0,0.0,,19.544,57.0,T2,1,0,0
642840,2019,94,3,1,4,0.0425531914893617,0.75,,,,0,0,0
643230,2019,426,5,0,5,0.011737089201877934,1.0,,,,0,0,0
643256,2019,182,0,0,0,0.0,,17.875,202.0,T2,1,0,1
643290,2019,44,2,0,2,0.045454545454545456,1.0,17.631,70.0,T2,1,0,0
643316,2019,233,1,0,1,0.004291845493562232,1.0,17.261,63.0,T2,1,0,0
643327,2019,274,0,1,1,0.0036496350364963502,0.0,,,,0,0,0
643338,2019,248,4,2,6,0.024193548387096774,0.6666666666666666,,,,0,0,1
643354,2019,25,0,1,1,0.04,0.0,,,,0,0,0
643466,2019,41,0,0,0,0.0,,,,,0,0,0
643478,2019,70,0,0,0,0.0,,,,,0,0,0
643493,2019,125,0,0,0,0.0,,16.083,104.0,T1,1,0,0
643511,2019,85,0,0,0,0.0,,17.04,248.0,T1,1,0,0
643603,2019,23,0,0,0,0.0,,,,,0,0,0
643615,2019,104,0,0,0,0.0,,17.932,64.0,T2,1,0,0
643617,2019,99,1,0,1,0.010101010101010102,1.0,,,,0,0,0
643778,2019,131,2,0,2,0.015267175572519083,1.0,,,,0,0,0
644364,2019,11,0,1,1,0.09090909090909091,0.0,22.408,143.0,T3,1,0,0
645261,2019,609,9,2,11,0.0180623973727422,0.8181818181818182,15.462,393.0,T1,1,0,0
645801,2019,10,0,0,0,0.0,,,,,0,0,0
647336,2019,479,6,1,7,0.014613778705636743,0.8571428571428571,,,,0,0,0
650382,2019,140,0,0,0,0.0,,,,,0,0,0
650530,2019,27,0,0,0,0.0,,,,,0,0,0
650556,2019,18,1,0,1,0.05555555555555555,1.0,21.246,192.0,T3,1,0,0
650633,2019,10,0,0,0,0.0,,21.497,152.0,T3,1,0,0
650644,2019,143,0,0,0,0.0,,17.45,233.0,T2,1,0,0
650671,2019,164,2,0,2,0.012195121951219513,1.0,21.128,155.0,T3,1,0,0
650813,2019,31,1,0,1,0.03225806451612903,1.0,,,,0,0,0
650893,2019,104,0,0,0,0.0,,20.862,110.0,T3,1,0,0
650895,2019,161,3,0,3,0.018633540372670808,1.0,20.107,133.0,T3,1,0,1
656186,2019,63,1,0,1,0.015873015873015872,1.0,,,,0,0,0
656222,2019,378,3,1,4,0.010582010582010581,0.75,18.718,187.0,T2,1,0,0
656257,2019,137,1,1,2,0.014598540145985401,0.5,20.105,105.0,T3,1,0,0
656271,2019,100,1,1,2,0.02,0.5,18.661,231.0,T2,1,0,0
656288,2019,255,4,0,4,0.01568627450980392,1.0,,,,0,0,0
656302,2019,251,0,0,0,0.0,,18.427,417.0,T2,1,0,0
656322,2019,90,2,1,3,0.03333333333333333,0.6666666666666666,19.508,50.0,T2,1,0,0
656354,2019,114,1,0,1,0.008771929824561403,1.0,17.102,230.0,T1,1,0,0
656427,2019,696,1,3,4,0.005747126436781609,0.25,17.455,141.0,T2,1,0,1
656464,2019,86,1,0,1,0.011627906976744186,1.0,18.987,87.0,T2,1,0,0
656546,2019,227,5,1,6,0.02643171806167401,0.8333333333333334,21.103,153.0,T3,1,0,1
656547,2019,103,2,0,2,0.019417475728155338,1.0,,,,0,0,0
656605,2019,231,1,3,4,0.017316017316017316,0.25,14.981,474.0,T1,1,0,0
656685,2019,190,0,0,0,0.0,,21.021,146.0,T3,1,0,0
656686,2019,70,1,0,1,0.014285714285714285,1.0,15.953,75.0,T1,1,0,0
656713,2019,166,0,1,1,0.006024096385542169,0.0,,,,0,0,0
656725,2019,131,1,0,1,0.007633587786259542,1.0,,,,0,0,0
656756,2019,28,0,0,0,0.0,,20.368,347.0,T3,1,0,1
656794,2019,207,2,0,2,0.00966183574879227,1.0,15.86,118.0,T1,1,0,1
656803,2019,54,0,0,0,0.0,,18.621,73.0,T2,1,0,0
656814,2019,11,0,0,0,0.0,,,,,0,0,0
656887,2019,137,2,0,2,0.014598540145985401,1.0,,,,0,0,1
656945,2019,87,4,0,4,0.04597701149425287,1.0,19.96,275.0,T3,1,0,1
656954,2019,126,1,1,2,0.015873015873015872,0.5,,,,0,0,0
656970,2019,125,0,0,0,0.0,,16.814,161.0,T1,1,0,0
656977,2019,131,6,0,6,0.04580152671755725,1.0,,,,0,0,0
657024,2019,199,4,0,4,0.020100502512562814,1.0,19.436,130.0,T2,1,0,0
657031,2019,182,0,2,2,0.01098901098901099,0.0,,,,0,0,0
657053,2019,150,0,0,0,0.0,,15.388,62.0,T1,1,0,1
657097,2019,127,0,0,0,0.0,,,,,0,0,0
657117,2019,7,1,0,1,0.14285714285714285,1.0,,,,0,0,0
657140,2019,82,4,0,4,0.04878048780487805,1.0,15.974,421.0,T1,1,0,0
657141,2019,186,4,2,6,0.03225806451612903,0.6666666666666666,,,,0,0,0
657228,2019,97,4,0,4,0.041237113402061855,1.0,,,,0,0,0
657277,2019,145,2,0,2,0.013793103448275862,1.0,14.504,502.0,T1,1,0,0
657566,2019,99,0,0,0,0.0,,,,,0,0,0
657571,2019,173,1,0,1,0.005780346820809248,1.0,19.812,107.0,T3,1,0,0
657585,2019,71,1,1,2,0.028169014084507043,0.5,21.549,58.0,T3,1,0,0
657610,2019,32,2,0,2,0.0625,1.0,,,,0,0,0
657612,2019,163,2,1,3,0.018404907975460124,0.6666666666666666,17.121,162.0,T1,1,0,1
657624,2019,185,5,2,7,0.03783783783783784,0.7142857142857143,,,,0,0,0
657766,2019,52,0,0,0,0.0,,,,,0,0,0
658305,2019,133,1,2,3,0.022556390977443608,0.3333333333333333,,,,0,0,0
658551,2019,36,0,0,0,0.0,,21.846,74.0,T3,1,0,0
658648,2019,22,0,0,0,0.0,,,,,0,0,0
658791,2019,33,0,1,1,0.030303030303030304,0.0,,,,0,0,0
658792,2019,106,0,1,1,0.009433962264150943,0.0,,,,0,0,0
659275,2019,247,3,2,5,0.020242914979757085,0.6,17.151,112.0,T1,1,0,0
660494,2019,54,0,0,0,0.0,,,,,0,0,0
660546,2019,8,0,0,0,0.0,,,,,0,0,0
660623,2019,3,0,0,0,0.0,,,,,0,0,0
660761,2019,361,4,2,6,0.01662049861495845,0.6666666666666666,22.121,242.0,T3,1,0,0
660813,2019,13,0,0,0,0.0,,17.983,102.0,T2,1,0,0
660853,2019,33,0,0,0,0.0,,20.774,135.0,T3,1,0,0
661255,2019,142,1,0,1,0.007042253521126761,1.0,,,,0,0,0
661403,2019,66,0,0,0,0.0,,22.793,91.0,T3,1,0,0
662253,2019,73,1,0,1,0.0136986301369863,1.0,21.589,140.0,T3,1,0,0
663423,2019,603,4,3,7,0.011608623548922056,0.5714285714285714,19.65,122.0,T3,1,0,0
663432,2019,215,3,0,3,0.013953488372093023,1.0,20.758,87.0,T3,1,0,0
663465,2019,220,1,0,1,0.004545454545454545,1.0,,,,0,0,1
663531,2019,101,0,1,1,0.009900990099009901,0.0,,,,0,0,0
663567,2019,320,2,0,2,0.00625,1.0,,,,0,0,0
663776,2019,155,1,0,1,0.0064516129032258064,1.0,19.145,455.0,T2,1,0,0
663855,2019,117,0,0,0,0.0,,18.691,202.0,T2,1,0,0
663978,2019,438,0,1,1,0.00228310502283105,0.0,,,,0,0,0
663992,2019,59,0,0,0,0.0,,,,,0,0,0
664034,2019,6,0,0,0,0.0,,,,,0,0,0
664042,2019,68,0,1,1,0.014705882352941176,0.0,,,,0,0,0
664045,2019,117,0,0,0,0.0,,,,,0,0,0
664054,2019,72,0,0,0,0.0,,,,,0,0,0
664062,2019,131,4,0,4,0.030534351145038167,1.0,18.395,226.0,T2,1,0,0
664092,2019,16,0,0,0,0.0,,18.143,110.0,T2,1,0,0
664126,2019,75,0,1,1,0.013333333333333334,0.0,,,,0,0,0
664129,2019,146,0,1,1,0.00684931506849315,0.0,,,,0,0,0
664139,2019,40,0,0,0,0.0,,15.901,161.0,T1,1,0,0
664157,2019,66,1,0,1,0.015151515151515152,1.0,,,,0,0,0
664180,2019,146,1,0,1,0.00684931506849315,1.0,,,,0,0,0
664192,2019,494,5,1,6,0.012145748987854251,0.8333333333333334,,,,0,0,0
664196,2019,119,1,0,1,0.008403361344537815,1.0,,,,0,0,0
664199,2019,327,2,1,3,0.009174311926605505,0.6666666666666666,21.416,147.0,T3,1,0,0
664208,2019,106,0,0,0,0.0,,20.247,263.0,T3,1,0,1
664238,2019,5,0,0,0,0.0,,,,,0,0,0
664285,2019,268,5,0,5,0.018656716417910446,1.0,17.758,452.0,T2,1,0,1
664353,2019,137,0,0,0,0.0,,16.427,398.0,T1,1,0,0
664854,2019,146,1,0,1,0.00684931506849315,1.0,23.103,123.0,T3,1,0,0
664856,2019,129,0,0,0,0.0,,,,,0,0,0
664871,2019,138,1,0,1,0.007246376811594203,1.0,,,,0,0,0
664918,2019,55,0,0,0,0.0,,,,,0,0,0
665001,2019,34,0,0,0,0.0,,16.011,98.0,T1,1,0,0
665093,2019,79,3,0,3,0.0379746835443038,1.0,,,,0,0,0
665120,2019,22,0,0,0,0.0,,,,,0,0,0
666200,2019,21,0,0,0,0.0,,16.116,213.0,T1,1,0,0
667498,2019,121,0,0,0,0.0,,17.716,52.0,T2,1,0,0
668665,2019,37,0,0,0,0.0,,19.875,55.0,T3,1,0,0
668676,2019,396,1,0,1,0.0025252525252525255,1.0,15.414,318.0,T1,1,0,0
668678,2019,338,5,3,8,0.023668639053254437,0.625,16.914,326.0,T1,1,0,0
668683,2019,35,0,1,1,0.02857142857142857,0.0,,,,0,0,0
669060,2019,72,1,1,2,0.027777777777777776,0.5,17.147,335.0,T1,1,0,1
669160,2019,105,0,1,1,0.009523809523809525,0.0,16.698,72.0,T1,1,0,0
669203,2019,192,3,0,3,0.015625,1.0,21.088,390.0,T3,1,0,1
669214,2019,52,1,0,1,0.019230769230769232,1.0,,,,0,0,0
669270,2019,33,1,0,1,0.030303030303030304,1.0,16.975,171.0,T1,1,0,0
669456,2019,587,5,2,7,0.01192504258943782,0.7142857142857143,14.55,316.0,T1,1,0,1
670036,2019,58,0,0,0,0.0,,19.408,146.0,T2,1,0,0
670167,2019,83,0,0,0,0.0,,20.716,210.0,T3,1,0,0
670280,2019,31,0,0,0,0.0,,20.531,135.0,T3,1,0,0
670329,2019,23,0,0,0,0.0,,,,,0,0,0
670426,2019,19,0,0,0,0.0,,,,,0,0,0
670456,2019,44,1,0,1,0.022727272727272728,1.0,,,,0,0,0
670712,2019,5,0,0,0,0.0,,,,,0,0,0
670950,2019,491,1,4,5,0.010183299389002037,0.2,17.595,189.0,T2,1,0,1
670970,2019,25,0,0,0,0.0,,19.018,72.0,T2,1,0,0
671790,2019,80,0,0,0,0.0,,18.821,70.0,T2,1,0,0
672335,2019,27,0,0,0,0.0,,22.482,196.0,T3,1,0,1
672773,2019,167,1,0,1,0.005988023952095809,1.0,,,,0,0,0
673258,2019,140,0,0,0,0.0,,,,,0,0,0
673633,2019,187,0,1,1,0.0053475935828877,0.0,,,,0,0,0
675916,2019,37,1,0,1,0.02702702702702703,1.0,22.614,172.0,T3,1,0,0
676606,2019,164,4,0,4,0.024390243902439025,1.0,,,,0,0,0
677976,2019,123,1,1,2,0.016260162601626018,0.5,,,,0,0,0
424144,2020,32,0,0,0,0.0,,,,,0,0,0
425794,2020,180,0,1,1,0.005555555555555556,0.0,16.797,538.0,T1,1,0,0
425844,2020,211,1,0,1,0.004739336492890996,1.0,17.661,411.0,T2,1,0,0
430935,2020,7,0,0,0,0.0,,,,,0,0,0
433589,2020,110,1,0,1,0.00909090909090909,1.0,,,,0,0,0
434378,2020,13,0,0,0,0.0,,20.144,308.0,T3,1,0,0
434671,2020,230,9,2,11,0.04782608695652174,0.8181818181818182,17.19,170.0,T2,1,0,0
435522,2020,6,0,0,0,0.0,,,,,0,0,0
444468,2020,73,0,0,0,0.0,,,,,0,0,0
445213,2020,67,1,0,1,0.014925373134328358,1.0,,,,0,0,0
445276,2020,128,2,0,2,0.015625,1.0,25.579,127.0,T3,1,0,1
445926,2020,78,0,0,0,0.0,,13.685,248.0,T1,1,0,1
446321,2020,42,0,0,0,0.0,,19.689,93.0,T3,1,0,0
446372,2020,2,0,1,1,0.5,0.0,16.956,349.0,T1,1,0,0
448179,2020,137,1,0,1,0.0072992700729927005,1.0,15.306,311.0,T1,1,0,1
448281,2020,15,0,0,0,0.0,,,,,0,0,0
448855,2020,58,0,0,0,0.0,,,,,0,0,0
450172,2020,40,1,0,1,0.025,1.0,,,,0,0,0
450203,2020,173,0,2,2,0.011560693641618497,0.0,17.319,422.0,T2,1,0,1
451584,2020,18,1,0,1,0.05555555555555555,1.0,,,,0,0,0
452657,2020,226,3,1,4,0.017699115044247787,0.75,,,,0,0,0
453172,2020,64,1,0,1,0.015625,1.0,,,,0,0,0
453178,2020,48,1,0,1,0.020833333333333332,1.0,21.031,163.0,T3,1,0,0
453192,2020,37,0,0,0,0.0,,,,,0,0,0
453265,2020,57,1,0,1,0.017543859649122806,1.0,,,,0,0,0
453268,2020,81,1,0,1,0.012345679012345678,1.0,21.406,150.0,T3,1,0,0
453281,2020,89,0,0,0,0.0,,,,,0,0,0
453284,2020,50,1,0,1,0.02,1.0,,,,0,0,0
453286,2020,250,5,0,5,0.02,1.0,16.612,221.0,T1,1,0,1
453343,2020,55,0,1,1,0.01818181818181818,0.0,20.558,168.0,T3,1,0,0
453562,2020,172,0,0,0,0.0,,,,,0,0,0
455119,2020,38,0,0,0,0.0,,22.917,143.0,T3,1,0,1
456124,2020,3,0,0,0,0.0,,,,,0,0,0
456501,2020,229,1,0,1,0.004366812227074236,1.0,15.651,347.0,T1,1,0,1
456701,2020,15,0,0,0,0.0,,,,,0,0,0
457915,2020,72,0,0,0,0.0,,,,,0,0,0
457918,2020,136,1,1,2,0.014705882352941176,0.5,,,,0,0,0
458676,2020,161,3,2,5,0.031055900621118012,0.6,,,,0,0,0
458677,2020,85,0,0,0,0.0,,,,,0,0,0
458681,2020,206,6,0,6,0.02912621359223301,1.0,19.336,309.0,T2,1,0,1
458708,2020,161,3,1,4,0.024844720496894408,0.75,,,,0,0,0
459429,2020,42,0,0,0,0.0,,20.066,110.0,T3,1,0,0
461325,2020,60,5,0,5,0.08333333333333333,1.0,,,,0,0,0
461829,2020,151,0,1,1,0.006622516556291391,0.0,,,,0,0,0
465657,2020,98,1,1,2,0.02040816326530612,0.5,,,,0,0,0
467008,2020,16,0,0,0,0.0,,,,,0,0,0
467100,2020,70,0,0,0,0.0,,,,,0,0,0
468504,2020,13,1,0,1,0.07692307692307693,1.0,16.582,163.0,T1,1,0,0
471911,2020,215,1,2,3,0.013953488372093023,0.3333333333333333,17.695,346.0,T2,1,0,1
472610,2020,38,0,0,0,0.0,,21.946,169.0,T3,1,0,1
474463,2020,135,0,2,2,0.014814814814814815,0.0,,,,0,0,0
475054,2020,48,1,0,1,0.020833333333333332,1.0,,,,0,0,0
475479,2020,76,1,0,1,0.013157894736842105,1.0,16.666,257.0,T1,1,0,0
476454,2020,73,0,0,0,0.0,,,,,0,0,0
476594,2020,55,0,0,0,0.0,,,,,0,0,0
477132,2020,149,0,0,0,0.0,,15.982,219.0,T1,1,0,1
488748,2020,31,1,0,1,0.03225806451612903,1.0,,,,0,0,0
488984,2020,109,1,1,2,0.01834862385321101,0.5,16.817,62.0,T1,1,0,0
489119,2020,62,1,0,1,0.016129032258064516,1.0,11.367,94.0,T1,1,0,1
489265,2020,52,1,0,1,0.019230769230769232,1.0,19.733,71.0,T3,1,0,0
489334,2020,88,0,0,0,0.0,,21.484,139.0,T3,1,0,0
489446,2020,17,0,0,0,0.0,,,,,0,0,0
491624,2020,24,0,0,0,0.0,,,,,0,0,0
493603,2020,61,1,0,1,0.01639344262295082,1.0,21.139,199.0,T3,1,0,1
500610,2020,16,0,0,0,0.0,,,,,0,0,0
500779,2020,40,0,1,1,0.025,0.0,17.632,432.0,T2,1,0,1
501303,2020,3,0,0,0,0.0,,,,,0,0,0
501381,2020,69,1,0,1,0.014492753623188406,1.0,16.668,83.0,T1,1,0,0
501593,2020,30,1,0,1,0.03333333333333333,1.0,,,,0,0,0
501625,2020,27,1,0,1,0.037037037037037035,1.0,18.042,72.0,T2,1,0,0
501789,2020,128,0,0,0,0.0,,,,,0,0,0
501985,2020,164,4,0,4,0.024390243902439025,1.0,15.276,306.0,T1,1,0,0
502026,2020,97,0,0,0,0.0,,,,,0,0,0
502043,2020,291,5,3,8,0.027491408934707903,0.625,19.888,418.0,T3,1,0,1
502154,2020,35,0,0,0,0.0,,,,,0,0,0
502171,2020,165,1,1,2,0.012121212121212121,0.5,16.85,387.0,T1,1,0,1
502179,2020,48,0,0,0,0.0,,16.562,300.0,T1,1,0,0
502188,2020,64,0,0,0,0.0,,,,,0,0,0
502202,2020,84,0,0,0,0.0,,17.407,234.0,T2,1,0,0
502239,2020,110,4,2,6,0.05454545454545454,0.6666666666666666,,,,0,0,0
502578,2020,13,1,0,1,0.07692307692307693,1.0,,,,0,0,0
502624,2020,155,1,0,1,0.0064516129032258064,1.0,14.407,68.0,T1,1,0,1
502706,2020,191,0,0,0,0.0,,,,,0,0,0
502748,2020,16,0,0,0,0.0,,,,,0,0,0
503285,2020,22,3,0,3,0.13636363636363635,1.0,21.63,69.0,T3,1,0,0
503569,2020,100,1,0,1,0.01,1.0,,,,0,0,0
504379,2020,12,0,0,0,0.0,,,,,0,0,0
506433,2020,201,4,0,4,0.01990049751243781,1.0,20.938,374.0,T3,1,0,1
516969,2020,5,0,0,0,0.0,,,,,0,0,0
517008,2020,82,0,0,0,0.0,,23.552,134.0,T3,1,0,0
518397,2020,33,0,0,0,0.0,,,,,0,0,1
518489,2020,144,0,1,1,0.006944444444444444,0.0,19.98,147.0,T3,1,0,1
518516,2020,200,0,0,0,0.0,,17.441,481.0,T2,1,0,0
518553,2020,87,0,0,0,0.0,,16.996,252.0,T1,1,0,0
518617,2020,97,0,0,0,0.0,,23.533,301.0,T3,1,0,1
518633,2020,209,0,0,0,0.0,,,,,0,0,0
518649,2020,9,0,0,0,0.0,,,,,0,0,0
518693,2020,40,0,0,0,0.0,,,,,0,0,0
518715,2020,3,0,1,1,0.3333333333333333,0.0,,,,0,0,0
518748,2020,28,0,0,0,0.0,,22.445,59.0,T3,1,0,0
518774,2020,78,1,0,1,0.01282051282051282,1.0,,,,0,0,0
518813,2020,71,0,0,0,0.0,,,,,0,0,0
518858,2020,68,0,0,0,0.0,,,,,0,0,0
518876,2020,83,2,0,2,0.024096385542168676,1.0,16.974,429.0,T1,1,0,0
518886,2020,72,1,0,1,0.013888888888888888,1.0,22.748,216.0,T3,1,0,1
519008,2020,85,1,0,1,0.011764705882352941,1.0,17.364,108.0,T2,1,0,1
519141,2020,103,1,0,1,0.009708737864077669,1.0,,,,0,0,0
519144,2020,255,4,0,4,0.01568627450980392,1.0,,,,0,0,0
519151,2020,69,0,0,0,0.0,,23.67,88.0,T3,1,0,1
519293,2020,16,0,0,0,0.0,,20.128,146.0,T3,1,0,1
519326,2020,24,0,1,1,0.041666666666666664,0.0,24.262,208.0,T3,1,0,0
519381,2020,5,0,0,0,0.0,,,,,0,0,0
519393,2020,45,1,1,2,0.044444444444444446,0.5,,,,0,0,0
519443,2020,102,0,0,0,0.0,,,,,0,0,0
519455,2020,48,0,1,1,0.020833333333333332,0.0,,,,0,0,0
520980,2020,83,1,0,1,0.012048192771084338,1.0,,,,0,0,0
521230,2020,75,2,0,2,0.02666666666666667,1.0,22.097,142.0,T3,1,0,0
521655,2020,101,1,0,1,0.009900990099009901,1.0,,,,0,0,0
523253,2020,12,0,0,0,0.0,,,,,0,0,0
523260,2020,28,0,1,1,0.03571428571428571,0.0,23.086,149.0,T3,1,0,1
527048,2020,220,1,1,2,0.00909090909090909,0.5,18.191,535.0,T2,1,0,1
527054,2020,125,2,0,2,0.016,1.0,,,,0,0,0
